Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1553552,8/19/2014 11:41,8/19/2014 11:14,417901,84416002,417901,202,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553552/SRR1553552.sralite.1,SRX674213,G3814.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677939,SAMN02952020,simple,186538,Zaire ebolavirus,G3814,,,,,,,no,,,,,BI,SRA178666,,public,14CBCA3FC2EC3BC035C0B904C2E1F270,63F0DF8B57C012E2A9FD54DF60BD7EA5
SRR1553553,8/19/2014 11:41,8/19/2014 11:14,275365,55623730,275365,202,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553553/SRR1553553.sralite.1,SRX674216,G3816_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677940,SAMN02952021,simple,186538,Zaire ebolavirus,G3816,,,,,,,no,,,,,BI,SRA178666,,public,17A17CD07F6AC8DA3525E6A2CC9E8318,4E0409E450346E6E28B08C9FDE565F4D
SRR1553554,8/19/2014 11:41,8/19/2014 11:14,404626,81734452,404626,202,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553554/SRR1553554.sralite.1,SRX674215,G3816.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677940,SAMN02952021,simple,186538,Zaire ebolavirus,G3816,,,,,,,no,,,,,BI,SRA178666,,public,8DED623F7A9CEEDE430DE1C240557838,7C37CCBE261C52D83EC1E106B59852B9
SRR1553555,8/19/2014 11:41,8/19/2014 11:14,554086,111925372,554086,202,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553555/SRR1553555.sralite.1,SRX674218,G3817_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677941,SAMN02952022,simple,186538,Zaire ebolavirus,G3817,,,,,,,no,,,,,BI,SRA178666,,public,150182B4A5F3B77CB5B04862174B946C,590A0178FEBDA75121C9AA5A39EE8501
SRR1553556,8/19/2014 11:41,8/19/2014 11:14,547056,110505312,547056,202,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553556/SRR1553556.sralite.1,SRX674217,G3817.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677941,SAMN02952022,simple,186538,Zaire ebolavirus,G3817,,,,,,,no,,,,,BI,SRA178666,,public,0CA8FAD074C0A6253D38D7CFAFB16DD8,21CDF70265309B76B9E3CF8D764B772B
SRR1553557,8/19/2014 11:41,8/19/2014 11:14,913810,184589620,913810,202,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553557/SRR1553557.sralite.1,SRX674220,G3818_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677942,SAMN02952023,simple,186538,Zaire ebolavirus,G3818,,,,,,,no,,,,,BI,SRA178666,,public,044795C71197E148D2DCBBB88AE35EA5,B988CE97DF3EAB5B599077688246D2D5
SRR1553558,8/19/2014 11:41,8/19/2014 11:14,1022372,206519144,1022372,202,110,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553558/SRR1553558.sralite.1,SRX674219,G3818.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677942,SAMN02952023,simple,186538,Zaire ebolavirus,G3818,,,,,,,no,,,,,BI,SRA178666,,public,46C8EBC7670664A584582CE0A6FD7A8B,265B4AC223FC99D473ABDA1F33F4F75F
SRR1553559,8/19/2014 11:41,8/19/2014 11:14,268855,54308710,268855,202,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553559/SRR1553559.sralite.1,SRX674222,G3819_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677943,SAMN02952024,simple,186538,Zaire ebolavirus,G3819,,,,,,,no,,,,,BI,SRA178666,,public,0D8D5A577F258093BC7101D38F111488,CF9D1D32BB65650F7ECE77C2A3443CC3
SRR1553560,8/19/2014 11:41,8/19/2014 11:14,382292,77222984,382292,202,41,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553560/SRR1553560.sralite.1,SRX674221,G3819.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677943,SAMN02952024,simple,186538,Zaire ebolavirus,G3819,,,,,,,no,,,,,BI,SRA178666,,public,46C962DB2DE9FE2E7253D1B53DC3E3F1,8430DCF5F09EE5810951CE555AA74626
SRR1553561,8/19/2014 11:41,8/19/2014 11:15,769540,155447080,769540,202,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553561/SRR1553561.sralite.1,SRX674224,G3820_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677944,SAMN02952025,simple,186538,Zaire ebolavirus,G3820,,,,,,,no,,,,,BI,SRA178666,,public,518085851892345D6DD2DEF316610980,689C10D7218AED61D202A3CF03468CDB
SRR1553562,8/19/2014 11:41,8/19/2014 11:15,948631,191623462,948631,202,103,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553562/SRR1553562.sralite.1,SRX674223,G3820.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677944,SAMN02952025,simple,186538,Zaire ebolavirus,G3820,,,,,,,no,,,,,BI,SRA178666,,public,55F3820FB5FED33348E1886E8D7555F8,8FC79E5E3C0213AE608C6F56873E2D1A
SRR1553563,8/19/2014 11:41,8/19/2014 11:15,336671,68007542,336671,202,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553563/SRR1553563.sralite.1,SRX674226,G3821_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677945,SAMN02952026,simple,186538,Zaire ebolavirus,G3821,,,,,,,no,,,,,BI,SRA178666,,public,86A382A92CEAD32884EFF7066E62BD1C,53C374A6A7F279AA4E49689075AF4C16
SRR1553564,8/19/2014 11:41,8/19/2014 11:15,564191,113966582,564191,202,60,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553564/SRR1553564.sralite.1,SRX674225,G3821.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677945,SAMN02952026,simple,186538,Zaire ebolavirus,G3821,,,,,,,no,,,,,BI,SRA178666,,public,D453C8DCFF754F67B54DFC14661DC386,B013DF9EC591B47B094F4957087E834E
SRR1553565,8/19/2014 11:41,8/19/2014 11:15,1225745,247600490,1225745,202,127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553565/SRR1553565.sralite.1,SRX674228,G3822_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677946,SAMN02952027,simple,186538,Zaire ebolavirus,G3822,,,,,,,no,,,,,BI,SRA178666,,public,1932ABFA14AE5DAF1C5DFA0BD1B4E22E,7254A141B5DAC70ED2CEB3D2BD29EC5A
SRR1553566,8/19/2014 11:41,8/19/2014 11:15,1271321,256806842,1271321,202,137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553566/SRR1553566.sralite.1,SRX674227,G3822.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677946,SAMN02952027,simple,186538,Zaire ebolavirus,G3822,,,,,,,no,,,,,BI,SRA178666,,public,3B35CA4BD648068F0967EF38809E3344,DCC9584D03B6E7996961A83ABF4C6265
SRR1553567,8/19/2014 11:41,8/19/2014 11:15,1344342,271557084,1344342,202,140,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553567/SRR1553567.sralite.1,SRX674230,G3823_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677947,SAMN02952028,simple,186538,Zaire ebolavirus,G3823,,,,,,,no,,,,,BI,SRA178666,,public,5CB7F4B8E0E2BC0FE2024FEDACA1003F,23341B241D13DAFDD5517E6B78625796
SRR1553568,8/19/2014 11:41,8/19/2014 11:15,1709358,345290316,1709358,202,184,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553568/SRR1553568.sralite.1,SRX674229,G3823.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677947,SAMN02952028,simple,186538,Zaire ebolavirus,G3823,,,,,,,no,,,,,BI,SRA178666,,public,F4564E5DBCD4C30C6784E1B252A0BA88,DAF60DB03B8DD6E28791329A4AFAA2BD
SRR1553569,8/19/2014 11:41,8/19/2014 11:15,545446,110180092,545446,202,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553569/SRR1553569.sralite.1,SRX674232,G3825.1_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677948,SAMN02952029,simple,186538,Zaire ebolavirus,G3825.1,,,,,,,no,,,,,BI,SRA178666,,public,312B44825E41DAFA25BDECABDAFDA3D3,C00E6BD840F37484437D277536E52E7C
SRR1553570,8/19/2014 11:41,8/19/2014 11:15,1262747,255074894,1262747,202,138,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553570/SRR1553570.sralite.1,SRX674231,G3825.1.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677948,SAMN02952029,simple,186538,Zaire ebolavirus,G3825.1,,,,,,,no,,,,,BI,SRA178666,,public,21B9FF9975565680A131A25811DD3B89,C108B3F577BBDF44540F4A2073E670B7
SRR1553571,8/19/2014 11:41,8/19/2014 11:15,1250004,252500808,1250004,202,132,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553571/SRR1553571.sralite.1,SRX674234,G3825.2_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677949,SAMN02952030,simple,186538,Zaire ebolavirus,G3825.2,,,,,,,no,,,,,BI,SRA178666,,public,27FA227410A0DA3AB49015BFE3B5D46B,C6299058D9B55EE514AFA40D9337A2D1
SRR1553572,8/19/2014 11:41,8/19/2014 11:15,1380569,278874938,1380569,202,154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553572/SRR1553572.sralite.1,SRX674233,G3825.2.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677949,SAMN02952030,simple,186538,Zaire ebolavirus,G3825.2,,,,,,,no,,,,,BI,SRA178666,,public,631C0C9254598360B2853F2077D31D91,BB79E4398BF50C670A85081D7C33D2A1
SRR1553573,8/19/2014 11:41,8/19/2014 11:15,468329,94602458,468329,202,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553573/SRR1553573.sralite.1,SRX674236,G3826_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677950,SAMN02952031,simple,186538,Zaire ebolavirus,G3826,,,,,,,no,,,,,BI,SRA178666,,public,F26BA5856EC6B31C5D6A8A306D4B7DD7,E41F98E36CAB6F0F4E00D36115AA0FDE
SRR1553574,8/19/2014 11:41,8/19/2014 11:15,473467,95640334,473467,202,55,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553574/SRR1553574.sralite.1,SRX674235,G3826.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677950,SAMN02952031,simple,186538,Zaire ebolavirus,G3826,,,,,,,no,,,,,BI,SRA178666,,public,EA04AB92418614FE756EDD911D3C9D41,366527F70AB2C9C625C21F7999452382
SRR1553575,8/19/2014 11:41,8/19/2014 11:15,391933,79170466,391933,202,42,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553575/SRR1553575.sralite.1,SRX674238,G3827_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677951,SAMN02952032,simple,186538,Zaire ebolavirus,G3827,,,,,,,no,,,,,BI,SRA178666,,public,25F5F1B5CBCEF5E3864655A0900B54A9,E2E6ABFD01ABD650A681F70FB350B722
SRR1553576,8/19/2014 11:41,8/19/2014 11:15,393430,79472860,393430,202,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553576/SRR1553576.sralite.1,SRX674237,G3827.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677951,SAMN02952032,simple,186538,Zaire ebolavirus,G3827,,,,,,,no,,,,,BI,SRA178666,,public,5756763875E508EFCEF55A1D7786F184,EADD0A83DF259766AE27D552025D47DB
SRR1553577,8/19/2014 11:41,8/19/2014 11:15,642113,129706826,642113,202,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553577/SRR1553577.sralite.1,SRX674240,G3829_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677952,SAMN02952033,simple,186538,Zaire ebolavirus,G3829,,,,,,,no,,,,,BI,SRA178666,,public,F47152383CB51295DF7BDC8E5809EF5E,11889277F1EBA754BD0EE5542124DD33
SRR1553578,8/19/2014 11:41,8/19/2014 11:15,717382,144911164,717382,202,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553578/SRR1553578.sralite.1,SRX674239,G3829.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677952,SAMN02952033,simple,186538,Zaire ebolavirus,G3829,,,,,,,no,,,,,BI,SRA178666,,public,95D7F820DC24F6AB580DD27BBFBE641E,FC69B297C23866998939F765CF665AC9
SRR1553579,8/19/2014 11:41,8/19/2014 11:15,978058,197567716,978058,202,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553579/SRR1553579.sralite.1,SRX674242,G3831_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677953,SAMN02952034,simple,186538,Zaire ebolavirus,G3831,,,,,,,no,,,,,BI,SRA178666,,public,6563BAEC8B4246364F514610EDB17D04,F478CE96CCD451684C548EB30A9B49DC
SRR1553580,8/19/2014 11:41,8/19/2014 11:15,1050958,212293516,1050958,202,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553580/SRR1553580.sralite.1,SRX674241,G3831.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677953,SAMN02952034,simple,186538,Zaire ebolavirus,G3831,,,,,,,no,,,,,BI,SRA178666,,public,EFCA6F68C40F1231F512080B68A46C40,360768F15ADB337C4FC26E0CFB59B5EB
SRR1553581,8/19/2014 11:41,8/19/2014 11:15,121882,24620164,121882,202,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553581/SRR1553581.sralite.1,SRX674244,G3834_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677954,SAMN02952035,simple,186538,Zaire ebolavirus,G3834,,,,,,,no,,,,,BI,SRA178666,,public,3CE13F79B9FD6B82DD00910E5D1A27C2,02E6288EB3421D44B85CF1907A74002E
SRR1553582,8/19/2014 11:41,8/19/2014 11:15,1007991,203614182,1007991,202,105,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553582/SRR1553582.sralite.1,SRX674243,G3834.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677954,SAMN02952035,simple,186538,Zaire ebolavirus,G3834,,,,,,,no,,,,,BI,SRA178666,,public,2CCA6CB323533E612CA1DDF7DE408C50,B28DB3C53FE794BF4AA8735655CB3568
SRR1553583,8/19/2014 11:41,8/19/2014 11:15,832318,168128236,832318,202,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553583/SRR1553583.sralite.1,SRX674246,G3838_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677955,SAMN02952036,simple,186538,Zaire ebolavirus,G3838,,,,,,,no,,,,,BI,SRA178666,,public,772CC1FB22071D385C9262D49CC929C6,21D916C361BC1F35BFDB5F3CE695BEEC
SRR1553584,8/19/2014 11:41,8/19/2014 11:16,782232,158010864,782232,202,81,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553584/SRR1553584.sralite.1,SRX674245,G3838.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677955,SAMN02952036,simple,186538,Zaire ebolavirus,G3838,,,,,,,no,,,,,BI,SRA178666,,public,9B9443BE8914BD182650B83DCFDA68B5,BAFF6CEBB215C464B962FD8650555A5C
SRR1553585,8/19/2014 11:41,8/19/2014 11:16,886994,179172788,886994,202,93,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553585/SRR1553585.sralite.1,SRX674248,G3840_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677956,SAMN02952037,simple,186538,Zaire ebolavirus,G3840,,,,,,,no,,,,,BI,SRA178666,,public,D091969E404E6AF8ED961D12EEF05376,56BE7D56D450D0AA5283BD283A0DC316
SRR1553586,8/19/2014 11:41,8/19/2014 11:16,1191364,240655528,1191364,202,124,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553586/SRR1553586.sralite.1,SRX674247,G3840.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677956,SAMN02952037,simple,186538,Zaire ebolavirus,G3840,,,,,,,no,,,,,BI,SRA178666,,public,123B35CBAE946AA77B6304BEAE42EB52,D5BA72A7840EB3DAAA5484FF05395D2E
SRR1553587,8/19/2014 11:41,8/19/2014 11:16,178286,36013772,178286,202,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553587/SRR1553587.sralite.1,SRX674250,G3841_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677957,SAMN02952038,simple,186538,Zaire ebolavirus,G3841,,,,,,,no,,,,,BI,SRA178666,,public,2E2573C27D25C7755F427C34EE49FA03,F5A0AB64EAFE5F38401BB9C9163E7A85
SRR1553588,8/19/2014 11:41,8/19/2014 11:16,485608,98092816,485608,202,54,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553588/SRR1553588.sralite.1,SRX674249,G3841.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677957,SAMN02952038,simple,186538,Zaire ebolavirus,G3841,,,,,,,no,,,,,BI,SRA178666,,public,FC65B23D607CB8A9932312AC085334DF,9C779BAE29C5CE85473E64218723C915
SRR1553589,8/19/2014 11:41,8/19/2014 11:16,896258,181044116,896258,202,97,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553589/SRR1553589.sralite.1,SRX674252,G3845_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677958,SAMN02952039,simple,186538,Zaire ebolavirus,G3845,,,,,,,no,,,,,BI,SRA178666,,public,98A4CE757B365C1629BD1A3A98B7C6EF,59D855D3487AB916DEAA45E35A561267
SRR1553590,8/19/2014 11:41,8/19/2014 11:16,1356311,273974822,1356311,202,148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553590/SRR1553590.sralite.1,SRX674251,G3845.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677958,SAMN02952039,simple,186538,Zaire ebolavirus,G3845,,,,,,,no,,,,,BI,SRA178666,,public,7EB02DDD19DDD41A66950B4C7BF8FEC3,EDC67FC7B0AA422BA10665106AD49188
SRR1553591,8/19/2014 11:41,8/19/2014 11:16,789171,159412542,789171,202,84,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553591/SRR1553591.sralite.1,SRX674254,G3846_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677959,SAMN02952040,simple,186538,Zaire ebolavirus,G3846,,,,,,,no,,,,,BI,SRA178666,,public,4DC461E8DCECF8412C21DA1C34CAE42D,8FAA1BABF9BB19430F2753EDCD7ADFBA
SRR1553592,8/19/2014 11:41,8/19/2014 11:16,1153782,233063964,1153782,202,125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553592/SRR1553592.sralite.1,SRX674253,G3846.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677959,SAMN02952040,simple,186538,Zaire ebolavirus,G3846,,,,,,,no,,,,,BI,SRA178666,,public,C112552E7288B53F7D9240EBEAA41E07,8DD525B471549D4103D0A037573D81DA
SRR1553593,8/19/2014 11:41,8/19/2014 11:16,822273,166099146,822273,202,87,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553593/SRR1553593.sralite.1,SRX674256,G3848_r1.ADXX,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677960,SAMN02952041,simple,186538,Zaire ebolavirus,G3848,,,,,,,no,,,,,BI,SRA178666,,public,6A35EF6AE97EFBB13D608D6D274A69A2,8E67827B8F7246D89319121E9C656DAC
SRR1553594,8/19/2014 11:41,8/19/2014 11:16,1244861,251461922,1244861,202,136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/553/SRR1553594/SRR1553594.sralite.1,SRX674255,G3848.FCH9,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS677960,SAMN02952041,simple,186538,Zaire ebolavirus,G3848,,,,,,,no,,,,,BI,SRA178666,,public,4D7CA7606AD56D76DA8DA822AAAC370E,52E6C91C67F61A3A4CA40D4F6C96AC25
